tau,tau_a,tau_m,tauAP,tauAP_a,tauAP_m,tauH,tauH_a,tauH_m
0.024287856071964018,-0.018478260869565843,-0.009315682566366043,-0.010695295165123953,-0.05184742119830301,-0.04339480580730548,0.03596981444893777,0.013897260737915147,0.022746357565808804
-0.03808095952023988,-0.10260869565218272,-0.10233301374241777,-0.06388219467937604,-0.10710523107403093,-0.09944944371120878,-0.07310492537542265,-0.1817456676283884,-0.168340051289258
-0.13388429752066117,-0.12540272614623527,-0.08912893098494877,-0.12191571442169084,-0.12671219221314778,-0.10047757811745298,-0.1658994489692498,-0.15734417701555403,-0.07902972366062054
-0.10450038138825324,-0.13454127121082582,-0.1196694973605735,-0.12695922810024496,-0.16077554802376584,-0.14011179344183966,-0.1539770318360641,-0.2079257192873428,-0.2166858251547454
-0.010494752623688156,-0.03655001767409388,-0.016739761566496338,0.008802483870712275,-0.04401238268572466,-0.032135084230067834,0.019595119106149004,0.023902436011244897,0.056218990776117625
-0.03669724770642202,-0.10733182161754373,-0.13376866877869528,-0.04250216577249288,-0.10977256014949113,-0.1301766477333271,0.05549958349420133,0.03452995419934145,0.010187460002230671
-0.005997001499250375,0.006252245777938416,0.02090306283549238,-0.022275561903488006,-0.006888947211057796,0.002396798427124608,0.06679980678537827,0.05604364116771314,0.06526217803212361
-0.050397877984084884,-0.0526171177359574,-0.035624626419607425,-0.04103699607126029,-0.056386707005740125,-0.04738447377834148,-0.15943288505929595,-0.1597331428722581,-0.11420343962305107
-0.05966386554621849,-0.06598705055793426,-0.05381467228636426,-0.09771878831342147,-0.10145390551122871,-0.08700196132965039,-0.07072594295338289,-0.1265885402143926,-0.12063137199117056
-0.12072829131652661,-0.20572198344988665,-0.19523017193568432,-0.07265376379181662,-0.17210065245974057,-0.17338023884056164,-0.12594085740157554,-0.1833967164041189,-0.1266201568323951
-0.10745891276864729,-0.16836734693879019,-0.13681472862912022,-0.042502256946089646,-0.1264895883207867,-0.10474221538884215,0.024075090922980522,-0.09856789313152148,-0.10301094007869092
-0.16199376947040497,-0.23073387467444814,-0.20408296800368125,-0.1164740652447018,-0.20400229608176576,-0.18564295721041915,-0.20115753940278758,-0.24271933403716503,-0.19111795164446105
-0.11570247933884298,-0.13524904214560862,-0.12256561060867685,-0.05123037958495752,-0.08841453290663594,-0.08114688624842621,-0.13279488264240727,-0.17466776251309568,-0.18248535302222552
-0.11247026843357119,-0.1987044078299008,-0.193697651262244,-0.05395478754733002,-0.1215618378294887,-0.1261773183535807,-0.15879484760750798,-0.334179822502774,-0.3593127400794823
-0.08009153318077804,-0.14335639896555638,-0.14342725843512746,-0.03474968788025305,-0.10437911588542576,-0.10979028039025933,-0.025823050551664117,-0.05957397152069464,-0.06338956774266265
-0.10386175277728796,-0.1426473827178729,-0.09861739875199128,-0.08573186534875914,-0.14593052839721438,-0.11231666268426181,-0.18535983940977893,-0.22593898945175778,-0.1861426546790635
-0.028992628992628992,-0.0697334793720403,-0.08705705893381793,-0.03403442855875462,-0.07650010306450465,-0.08885292090130935,-0.05384672300730355,-0.03980234969603803,-0.03856916961944069
-0.06005509641873278,-0.09718706047820905,-0.10239898989899761,-0.032852483595378935,-0.06747798467849157,-0.08257054285646045,-0.14854378445680722,-0.1987327657587967,-0.17900034108262267
-0.11680672268907563,-0.20602240896360952,-0.18136397701724666,-0.09429618246829376,-0.18134385040934867,-0.16587817623866086,-0.03505803188218569,-0.10362087305476247,-0.07786507174896219
-0.11665004985044865,-0.19361914257229831,-0.17965042250262023,-0.09031051441065856,-0.1633654564744205,-0.15128707282181975,-0.10820910375189312,-0.2718437212010555,-0.2820238897633472
-0.07212131899135955,-0.12392594561078174,-0.13516935739156422,-0.08452751218746182,-0.12302519682543389,-0.12909487263353436,-0.019047751337452897,-0.06909152581466156,-0.08249494112189773
-0.08357558139534883,-0.13461538461539946,-0.11342476724398146,-0.07092873129295968,-0.12032083590473742,-0.10295392682940824,-0.08922836578401108,-0.14816812624840356,-0.1419376764096439
-0.04196170993968004,-0.0844557699308427,-0.0850402822389614,-0.04022966633322059,-0.08495507263106572,-0.08812663993577921,-0.1610170362968709,-0.18100311857409757,-0.18203877732634338
-0.05019305019305019,-0.07578907578908155,-0.05818590857961113,-0.06674037357631792,-0.08838968600721314,-0.06802661696544861,-0.06441868577173801,-0.11054178760056464,-0.08751155058147207
-0.09229595728451563,-0.13846848881862617,-0.14188240016055167,-0.05862014452289269,-0.12550059767061883,-0.12583637429957353,-0.23481250578440443,-0.2778284932867789,-0.27000926828768596
-0.010319410319410319,-0.01993916863805479,-0.018120617110799903,-0.04862975744764657,-0.04714017100513214,-0.0395143642145154,0.19914364026908582,0.1279879468509238,0.10076814634449291
-0.0699720111955218,-0.12053262985994687,-0.10522273425499842,-0.020700363207595912,-0.10253350600302387,-0.0939548535025954,-0.08221095769206829,-0.08240408996005405,-0.04607013380642443
-0.05768194070080863,-0.07089947089947572,-0.05267817618415504,-0.08285878536409852,-0.12669454658892912,-0.11009223881895179,-0.09687655948629834,-0.04413926390083997,-0.009287798868911713
0.2933148276659727,0.4406928948914055,0.4337854845475953,0.29560243459572527,0.4540511896319793,0.4666097986539696,0.4080293473903384,0.5235254282707197,0.5208529109749446
0.21503229594832649,0.4067352002836304,0.4061811628062535,0.2141031706472312,0.34322760603796876,0.3184966663375182,0.19338985988062232,0.3823428707621785,0.38944721190122644
0.2429193899782135,0.39765130984647207,0.37092842898300776,0.25563404669687234,0.3574710503073365,0.3201379638879614,0.36280052588898487,0.4711620434758586,0.46245491840963027
0.1431071116110486,0.34665118079756607,0.3521085441877317,0.2564204456876406,0.43411194285450205,0.4322728537313414,0.03700692548114696,0.21721991174477015,0.220847651127549
0.1605880372573224,0.3049767275331604,0.30279238069230496,0.17858821230842142,0.2953355855396941,0.288093162575816,0.19597670165957368,0.33601950576543915,0.3350463394266884
0.22941935483870968,0.3949754719786295,0.3933190400442534,0.2209649469080102,0.33134864379032475,0.3094544874646819,0.2554081554258821,0.4096882284338108,0.4092298634269945
0.2063953488372093,0.36453862660947606,0.33464979944464623,0.18179131074908936,0.23127302503162067,0.12857463594216992,0.20770516374518094,0.38571558093519537,0.37691757786141505
0.06022659511031604,0.19478805871683083,0.19399169063595129,0.1058803758793085,0.2629955822208766,0.26664135060841315,0.23094422043522134,0.32006283501702615,0.3183658321872053
0.24368761009982384,0.4340117281821695,0.4181560100651852,0.2755328460741682,0.3985919381630301,0.36321571746938286,0.12082836057988866,0.3170490930595654,0.31499501880867264
0.28641732283464566,0.448115860517471,0.43092083795600844,0.287518251824656,0.3605765938281969,0.28229322105594096,0.2349582144266657,0.41202327925058785,0.4084812001850592
0.1749455337690632,0.3429894179894531,0.33936030924624544,0.20609524743345142,0.34685122093355897,0.3395585482552613,0.10245014930126105,0.27907493902998126,0.27903809401508956
0.1822738664843928,0.3345454545454977,0.3221065909807823,0.18201043314908813,0.2857683308064062,0.2511783898348679,0.005135177461227277,0.12497218376107372,0.11852485705371235
0.18919553728714034,0.3509743589743921,0.3281877910314743,0.1867377303412771,0.281442615314545,0.23253608510950516,0.18429044600566377,0.3410855915034078,0.33580915133489236
0.25780225544190927,0.40534262485485795,0.3872698274611934,0.28042238111602164,0.35514140550790374,0.30675146970900513,0.13720591403592639,0.32018987082982187,0.3169597534349093
0.118732782369146,0.34704944178633385,0.3518133174791675,0.12685268045713816,0.2889214997572221,0.2751017507433417,-0.05033797880204336,0.1713464722012541,0.17769452435796365
0.18672530987604957,0.35459904708072293,0.35550144574644843,0.2024296667716543,0.3402214139631,0.345037999877973,0.07943584072114689,0.2664920554861084,0.268733380919971
0.20792322834645668,0.41965080451904285,0.4226739048100219,0.2156043045674309,0.35937392604066964,0.33873756436770824,0.14601571535913266,0.3652982672649115,0.36762711437483653
0.13328776486671223,0.27272727272731373,0.2678974838357383,0.12869277280049177,0.1903926237160299,0.12193268361252418,0.15650995059224485,0.27697392095356943,0.2761102485298978
0.22576914179967614,0.4680864712297647,0.45184922604283007,0.28759167771355687,0.4411043104556051,0.3895973445224276,0.10400495313659962,0.3532704301896213,0.3521657599757797
0.26959130108736407,0.4007429922323835,0.3675245324939999,0.22085009909366776,0.24766123995871506,0.1711701970046325,0.24990900380957515,0.4095203563011453,0.4011900452885293
0.1568822553897181,0.3342293272972207,0.3259094283593328,0.19877787797568844,0.28972863558046885,0.23693879909168605,0.04113589332042198,0.2281236808031708,0.2273961967476331
0.20217864923747278,0.387054344063732,0.3768718253183008,0.21148634687156403,0.2962335116525946,0.20715226489436483,0.1851834040092671,0.34470820267918606,0.34251676840449574
0.29552165354330706,0.43276507912242046,0.41583943192518785,0.29952067985192377,0.37290521783041186,0.32369880539404455,0.2505909139415266,0.3897782612125985,0.38671329436842866
0.2180232558139535,0.3598744292237828,0.3436123348017848,0.21931132071921444,0.31579184884481976,0.28909229215441484,0.2654062092382424,0.41152953297189976,0.40664893699495874
0.18671321273669733,0.40224592925328345,0.40476554926275155,0.23886628927203057,0.4093998193656173,0.40710515002616937,0.16353164511447862,0.37583126676254425,0.3775646149169998
0.3402203856749311,0.4742081447964105,0.4524451822646529,0.2864544002883473,0.307842007334521,0.21508652149460286,0.44063136010914933,0.5612012503975907,0.5537633862400568
0.24105718842560947,0.41464417935010534,0.4102927898878187,0.29989235972482664,0.43245229293366977,0.41698152781579095,0.16332458218828566,0.33596487968649236,0.33728860440480213
0.25664488017429193,0.38859259259262696,0.38547406082285673,0.2655759926769065,0.3923087126856831,0.3831765820344313,0.4029413485589009,0.4899604440930617,0.4880805728530509
0.10581327069876688,0.33506681112320114,0.3365226899945297,0.1545897675216512,0.33788233560126313,0.31600494100529314,0.006513496583166985,0.21406191334088265,0.21675021162644484
0.2706031746031746,0.46787096774197945,0.4410828946607604,0.30495072419527386,0.43051090909200124,0.3965591070265454,0.2823434847611623,0.4883001979989553,0.4793635958670002
0.2751746031746032,0.425131313131354,0.4038061483934823,0.24233256430117087,0.3440320340988166,0.3047153664475762,0.36010441327049325,0.4860887543079433,0.48020506645693184
0.08765652951699464,0.2502061685634643,0.2482620854973564,0.11770088348506282,0.22526788288753272,0.17997278281734996,0.05654440490021968,0.1918139431403456,0.19242890977662966
0.14920194309507287,0.2544249643486635,0.25380710659893485,0.16623457016793322,0.2754933612907773,0.2833934042831925,0.17593120319439098,0.23810959034338322,0.23388097707819594
0.12772095462890112,0.31724433033809313,0.31736919796617413,0.15085160383739027,0.25305570576279635,0.19530665140986156,0.10422146796811034,0.27067363665076494,0.2714220342515048
0.24698108908635225,0.39156542382352183,0.3761709988125222,0.22404874565734942,0.29767670143370034,0.24093250131834418,0.3096475620320377,0.44148908443240764,0.4374536821463691
0.20177777777777778,0.33828571428575793,0.32325200717121766,0.22388311504895458,0.2920461036700646,0.24195250983109745,0.11535411258119727,0.25495534223580285,0.25250003787033565
0.28367248062015504,0.447584661354624,0.3953149518045834,0.24589872420389108,0.29598955521764964,0.18327109234288408,0.16950392995127128,0.3876709426110842,0.38005611619810414
0.17810273715785527,0.3352476669059908,0.3369350175010934,0.20395972582050162,0.3216987312077007,0.3041812474948642,0.041671112836819166,0.19786131484341407,0.20036730593233218
0.13676064123825318,0.36999214454050167,0.33163350146893017,0.17489848296695196,0.3184070921298556,0.24765560175480983,0.010394127438140553,0.2596179463941113,0.2526021589728548
0.22484339597494335,0.3660135945622097,0.34040312876048945,0.23129895640304937,0.30166616152848386,0.242688906034084,0.048956891378610014,0.22813201882653614,0.22378150566267105
-0.11145090044172613,-0.17060499413442287,-0.16253812393066344,-0.08728671495075238,-0.14408641426143357,-0.13856944589850984,-0.026958714890737086,-0.06937664462280661,-0.06853676396148362
-0.06349945660611707,-0.1380530973451449,-0.14563670683896715,-0.08278189389870316,-0.1581846475799845,-0.16280291399978028,0.1334782214909617,0.12189205856622681,0.11445649088048176
0.04715590922487474,-0.0242311276794043,-0.02381770296576447,-0.024815907238228987,-0.08387633516556078,-0.08258764340760684,0.190120537456272,0.10776179212365937,0.10894462237653761
-0.02865013774104683,-0.08340548340549196,-0.09339080459770399,-0.010752008018370288,-0.056152327627409196,-0.06951667902293635,-0.02325278943180735,-0.05049626910269001,-0.04203250122067958
-0.039506953223767384,-0.10458221024259585,-0.07150552877800234,-0.002649849981472349,-0.08095908088628352,-0.058799814301314236,-0.08041678796133114,-0.08772140155254585,-0.03890517967306964
0.06722558608911659,0.02911571978653221,0.02491837085409981,0.017073456758047147,-0.018393821485304617,-0.017171373489157926,0.14581350257675363,0.13032573317696616,0.11814943129671432
-0.08740878745536407,-0.17941764202114935,-0.16519374575119455,-0.07625897897053603,-0.16597702629972827,-0.1542734146093928,-0.04087996338017799,-0.14002993549904744,-0.14237194254654262
-0.13674388674388674,-0.18464683170566762,-0.17117355371901902,-0.12091853863146625,-0.17225132352954178,-0.16702620926082817,-0.2470859253728401,-0.3047935360790534,-0.2789198375769987
-0.16521739130434782,-0.22780734608057063,-0.2298722931704868,-0.14421941014208284,-0.20011015685615358,-0.20259469587951592,-0.05719962941223027,-0.10616827560344952,-0.11430770685036462
-0.08065967016491754,-0.12929809605002932,-0.09740466342439194,-0.07182245977177988,-0.12310919323317195,-0.09577820015769146,-0.028324699306072523,-0.10644418086815219,-0.09736983327627
-0.09687261632341723,-0.15867446393763807,-0.1449590135220368,-0.05683094470675298,-0.11462196266735249,-0.1105369969547418,-0.14684670890600524,-0.24534615891454495,-0.18576443503426998
-0.15473032714412024,-0.20930232558141554,-0.20246750385546597,-0.13628411764694,-0.18521306032225787,-0.18103730398051684,-0.31514652935319976,-0.3917052164285474,-0.39529955443056586
-0.07770225243236038,-0.1440964470243189,-0.15052678771577077,-0.034927937954199316,-0.08785732472957276,-0.09348976644176925,-0.1262002767677264,-0.18313734821373776,-0.19108166378618205
-0.14356077067941475,-0.16883629191323243,-0.1389408099688558,-0.11281220831352817,-0.1527543587754734,-0.1284162449268943,-0.1234797162276617,-0.1410909795148916,-0.11494291624477958
0.007988980716253443,0.0063745019920323776,0.007312935119640082,-0.022457449857164895,-0.034486138876197406,-0.03733182012528089,-0.11893748372300504,-0.14566325540106145,-0.11914239532188177
-0.17983193277310924,-0.20119352088663633,-0.16941018628413074,-0.14186058258181908,-0.18238260016979088,-0.1669364895955973,-0.15032167565179982,-0.16225502507823392,-0.13115386364613255
0.024167403477748307,-0.058481748136924805,-0.041413818801237796,0.03138035000707574,-0.03068309551147299,-0.013354725724558491,0.038820747726666216,-0.09395458472882073,-0.11209503497087833
-0.05952380952380952,-0.11711711711712573,-0.09861845972956776,-0.06616281387785151,-0.11538157260526923,-0.10476704360274472,0.0012449649855174763,-0.05693792866084791,-0.021399471400853257
-0.12006102212051868,-0.16848261003386886,-0.1536319919007967,-0.12555968694610398,-0.18473252994106298,-0.1749442392907095,-0.16565330289520844,-0.18885052887825016,-0.15394957831607164
-0.1902662669723153,-0.19587628865980766,-0.16891753632085782,-0.17917639281550812,-0.20490212224156884,-0.18350015626206653,-0.16649071822499842,-0.1486042000999893,-0.11895485191863983
-0.10682110682110682,-0.1243875454401875,-0.09978976874561926,-0.07568165473516415,-0.09323676031567109,-0.0751904251195704,-0.21468031355292552,-0.25235204502260417,-0.2161093651300531
-0.1927497789566755,-0.20829261482620473,-0.19643184456529766,-0.14996545395867902,-0.1580177127899217,-0.14623226851918628,-0.1927565789192391,-0.29609566679212074,-0.3136805486800154
-0.19433719433719435,-0.21427027027028872,-0.17649239896182173,-0.1483173607588502,-0.18791537878944434,-0.16067253569379553,-0.20442870153434445,-0.19894584225028175,-0.137365644422751
-0.02947658402203857,-0.06385372714487234,-0.05475213135459926,0.01905585988115184,-0.026600718742536295,-0.021629503327134644,-0.13432376600448848,-0.14436602778221605,-0.12419607311298154
-0.09165929855585028,-0.07910750507100181,-0.06033120720931863,-0.04325600395593469,-0.06287509162995035,-0.05072251770306148,-0.134268783333318,-0.09893227107243023,-0.08356252855786213
-0.17093619003260363,-0.19970941751421536,-0.17995671716332196,-0.14171540260394458,-0.16593128490656164,-0.15133926002677098,-0.05266405007317708,-0.11696699335266142,-0.09008465870301349
-0.05662805662805663,-0.10305427378599093,-0.08146369209379212,-0.06676248226819702,-0.120137420466928,-0.10302894542059336,-0.10942784925912837,-0.15257683099881772,-0.09534322531568398
-0.07300884955752213,-0.03787878787879051,-0.01895053704590554,-0.08413633950676916,-0.050521994246179425,-0.032295762345541726,-0.22274912418237508,-0.14994274355831222,-0.12086032847624656
0.019008264462809916,-0.017793594306050476,0.0038571357010470098,-0.012937129479107096,-0.036608052246841126,-0.02268336393784873,0.05488143961981888,0.004276750558471082,0.03835649535229262
0.05937031484257871,0.010792476102375166,0.03209977509711816,0.046396132888663025,0.019243854689793866,0.0379762533511163,0.005365107559101066,-0.10954146100288664,-0.062040619503775596
-0.07817368920200515,-0.12328952716435292,-0.1071104935661278,-0.12997355870064023,-0.14307304204139945,-0.12592567112606032,-0.12410478510983397,-0.17535614221763254,-0.15226380666130263
-0.09129753596353796,-0.1516463824386032,-0.15187990262375847,-0.05867762592000563,-0.10816343942880333,-0.10889100506504619,-0.18608853224762723,-0.2704011127606392,-0.2476140122815581
-0.09680589680589681,-0.13440285204992375,-0.12065315996371859,-0.08461663615736068,-0.1206349689936936,-0.10979938645294189,-0.033832012689640985,-0.06543111725936093,-0.05076161386100613
-0.08289768483943241,-0.11275762221087479,-0.09751434034416974,-0.0442326783704033,-0.08573189948882924,-0.08036041626280074,-0.06745064781241619,-0.1424329820235305,-0.1390031983794571
-0.014921048819353903,-0.08954008954009765,-0.08258400378608917,-0.01997040135061519,-0.07604119814022725,-0.07555240693132072,-0.1608719653802233,-0.22789232595354772,-0.18933891308985995
-0.12001242043160999,-0.13700665331698253,-0.12306368330465445,-0.1269367162356084,-0.1439782086762883,-0.1273666476729581,-0.07407039353763178,-0.13279201047853356,-0.1368912260036694
-0.11371867304070694,-0.1228070175438728,-0.10304693933571961,-0.0740490970763239,-0.1097788232784813,-0.09724812489185629,-0.1702821466533985,-0.16229274911399333,-0.1332002855022078
0.0021294021294021295,-0.054871585813293655,-0.04284054603543386,0.032991250017934,-0.04331589662239625,-0.03260616305420046,-0.1472548371612633,-0.1789234809304111,-0.15475914984208394
-0.07142857142857142,-0.044939715016445794,-0.03335743054838619,-0.04873304734745159,-0.035440867880333356,-0.017229408017570422,-0.05845989222226955,-0.07063334887240998,-0.05866377774651576
-0.026371703537057867,-0.03261368856224194,-0.011424476202521697,-0.0262735856821209,-0.04089832378861942,-0.02511745044711918,-0.16046714344013843,-0.18142633436027603,-0.1539146985306909
-0.09055472263868065,-0.15581668625148629,-0.13795791114575381,-0.03767446831313006,-0.09765567610137141,-0.08981733789482509,-0.0826700469655191,-0.22970633179184416,-0.22317811710823976
-0.037181409295352325,-0.11246376811595303,-0.11870687452083209,0.016289798100040952,-0.06451771381179545,-0.0744925039498645,0.02541839763612702,-0.07210867607236165,-0.09795015230821578
-0.04038814581694204,-0.11150673550532303,-0.11947693722225951,-0.0019395169879706038,-0.03279089838586688,-0.03782687929299267,0.15962673210595496,0.11354090567821554,0.08481821948611032
-0.02837465564738292,-0.08638132295720705,-0.09243316719529172,-0.045909507734737065,-0.06855238699665928,-0.06644964083806147,0.20373185135731484,0.15445369180012966,0.13431272309909664
-0.06048250084947333,-0.12700554805818937,-0.1119780008953111,-0.06771373073202762,-0.12733977099172913,-0.11513779944205652,-0.03741776991895377,-0.10046687273471097,-0.08310926274327658
-0.1321867321867322,-0.18726505561950335,-0.18261451019726818,-0.08135186735814186,-0.1592672728286157,-0.1552202134931953,-0.024241831971566718,-0.07461555347573547,-0.082958597104208
-0.14848793747876315,-0.21782318717186827,-0.19637784090909652,-0.09492911330918807,-0.19316414221400022,-0.17900949164830235,-0.0588671799254015,-0.09743681529059167,-0.09643763960180489
-0.03753127606338615,-0.11399932042134682,-0.12745845403261727,-0.04354736138242963,-0.10956373695471265,-0.12083189498351697,-0.14937226858058622,-0.2778525913307203,-0.2901555938173401
-0.06064240970278555,-0.11542550215409841,-0.08965904307563421,-0.059616006749901064,-0.10118026269130387,-0.07934829594375732,-0.08139931543887755,-0.1494475567930714,-0.13595232839940746
-0.15423340961098397,-0.21698297789083815,-0.22645136485969022,-0.09577306804241559,-0.14275080022360292,-0.1461242479086907,-0.1682277365810725,-0.22940731327755376,-0.2506697405608739
-0.06296774193548386,-0.08260224051829784,-0.05874450415242275,-0.05116705427113528,-0.05986603765228669,-0.036106676528060065,-0.11146550459335705,-0.15179117348038784,-0.08752686077089653
-0.08628376606346709,-0.18381915526474282,-0.18782505910166683,-0.051039183679414665,-0.12162533013151208,-0.12457247340359437,0.024594870670312872,-0.056228369948612134,-0.057489861829002856
-0.022622172228471443,-0.056307435254809246,-0.028925422921136812,0.005459032919014217,-0.04199050076627013,-0.02253115354926096,0.07113400708377922,0.006807872381350619,0.009463971530984269
-0.043219076005961254,-0.044421487603310564,-0.03607634365974119,-0.057756251985786246,-0.06523512362760185,-0.06077201279492014,-0.09836181318040835,-0.11659098854507399,-0.10964402505976331
-0.1917899506863921,-0.23509019331337386,-0.22175480769231912,-0.11210238315201439,-0.1459591238964365,-0.13962336205761694,-0.3251911073500785,-0.4013032034278548,-0.37085949185241535
-0.05657395701643489,-0.10172769468799317,-0.08714399787064317,-0.057506030209361514,-0.10030357645872172,-0.09207115154059578,-0.10894141626454677,-0.16308261070371596,-0.12769898336273613
-0.004424103737604882,-0.016711739823869184,-0.011241329825401417,0.013728273703486976,-0.003343140985687876,0.0037509178706837,-0.12479945136611892,-0.09560894616351988,-0.07859809456514368
0.013007183071248301,-0.024521143703157187,-0.024762523341721073,-0.021436219601148932,-0.07094588963568826,-0.06505614254013044,0.19572592868293423,0.18566083196230357,0.17085758495663295
-0.1296382549293588,-0.12117622465334461,-0.10883743193922166,-0.11080535740587322,-0.1151559027280828,-0.10129492911618615,-0.1836260159440686,-0.16325101478588416,-0.15486513017386624
-0.14077134986225895,-0.17366120218580922,-0.1553791965758737,-0.13994884875075125,-0.1824693009677155,-0.16733114759598777,-0.10630883580075416,-0.16197296753164941,-0.15027478355846235
-0.11721782331936034,-0.13597537514430125,-0.1147159479808338,-0.11299408184165136,-0.16189676161948402,-0.1466003347012204,-0.07862070318841487,-0.07827203564586553,-0.051740747904758695
-0.011094452773613194,-0.11271534044299647,-0.09278350515463181,-0.007756805913819283,-0.08805086642264441,-0.07729509729249898,0.06847770750826208,-0.10982058208170023,-0.08830074297269609
-0.07692307692307693,-0.17745060054244746,-0.16397583745196553,-0.07072339620740697,-0.15858637350757315,-0.14544270796210793,0.06279668220672766,-0.044517161914951045,-0.05297357812443352
-0.15562218890554722,-0.20193236714977836,-0.18683109686533234,-0.13014212773086148,-0.18380372949458249,-0.1682693402616388,-0.07073834778171414,-0.14331668134618092,-0.15628338424172095
0.005197920831667333,-0.004178720668595575,0.009970541581690619,-0.05146745791443424,-0.06469319838595403,-0.04608417775102396,0.09470540207424664,0.10825052577740656,0.1120229397152828
-0.09229595728451563,-0.09895291588656283,-0.08400597907324849,-0.06111903592798282,-0.0805243722449429,-0.06685998544987884,-0.24716281553390065,-0.23898974612143697,-0.21464816729359804
-0.09169926119078661,-0.1683956416781005,-0.18793451446513604,-0.031328925922061615,-0.10119981903991747,-0.12262881664767826,-0.09493989059541663,-0.14389854008393593,-0.14179842456123484
-0.11754122938530735,-0.1439613526570158,-0.10912816445237963,-0.08967183604889302,-0.1129961701585892,-0.09098818598162584,-0.07738836366712704,-0.09472346641083534,-0.04311781024197286
-0.09746109746109746,-0.15820271682341847,-0.14597000937208124,-0.06555119465575869,-0.11040167562927157,-0.10172242425866004,-0.08772345087589614,-0.13176651916155502,-0.11937733114251906
-0.06815711845986648,-0.06975123684761332,-0.05801435406698663,-0.06006989915326776,-0.09998624484531479,-0.09302746593677659,0.07757329664893202,0.03897686668516002,0.0542267528991166
-0.16624525916561314,-0.27123107307441235,-0.26495090746799693,-0.13291879476284274,-0.21642471861762066,-0.21697829034047345,-0.3051264898895717,-0.37373867106513414,-0.3538643597260117
-0.1220623842757442,-0.17884016113097467,-0.1725044995154414,-0.10520776124969813,-0.15876537399288843,-0.14939855471945132,-0.10273791743574366,-0.20502652764138635,-0.18739783667272897
-0.16529709228824274,-0.23221234018901224,-0.22400426111145819,-0.1066773161441796,-0.193637571513896,-0.18433264491425527,-0.2347506713657773,-0.29466802575089474,-0.26374311757958957
0.009523809523809525,-0.08787596899225834,-0.08189347814163082,0.020638452770997597,-0.06711800686438851,-0.06711685451369602,0.0863830077106887,0.0020208704697647407,0.026027183104676107
-0.07563025210084033,-0.08932987514326295,-0.08585015429756836,-0.057774746168804104,-0.08521358238423211,-0.07390963084131436,0.03778563505994259,-0.03199048424101852,-0.03961461762759854
-0.02425629290617849,-0.08140593698780542,-0.07131521523507378,-0.046382342249287625,-0.10603911887095333,-0.09991343875252226,0.17635828544596185,0.12118101479831576,0.1265866175765735
-0.06012903225806451,-0.12274368231048349,-0.12919379068603845,-0.06521865744233195,-0.12695449955623617,-0.13474264580330392,-0.11364118306521004,-0.22747002291428356,-0.2208638030252941
-0.010533469249065579,-0.023539094650206677,-0.004720749509767844,-0.023960189181315338,-0.05954244552725226,-0.03769100947255137,0.12308497255504998,0.11044304833041724,0.11014536530440545
-0.014496680666576344,-0.07305302527599133,-0.07507228418010149,-0.029677506858179287,-0.09070655789798547,-0.0921365381313236,-0.0734129433853416,-0.07302960161920827,-0.0498718564267592
-0.13025927650985872,-0.1216955075813196,-0.10080876828567953,-0.1475862467475402,-0.1475405515146044,-0.12096485277051983,-0.1993551295915668,-0.17837078799720502,-0.1749045786109449
0.0924251321197886,0.2724071947953028,0.27208739643666613,0.11087464885258787,0.23828951008909008,0.17170048557488582,0.14852180795777617,0.2951793825162416,0.29530837646454866
0.2585806451612903,0.4110348854182232,0.3895945945946095,0.23258897212134222,0.2924925723302264,0.2245530190831889,0.1931034701922599,0.3607000015713269,0.3593256088608142
0.20509936257967754,0.3927336860670671,0.36850352572476053,0.20655873039457756,0.32674009877833876,0.2927222751000432,0.1011040913411462,0.3073069313350418,0.30420072474041315
0.14902548725637182,0.3186813186813571,0.32580174927109046,0.1847694056467651,0.3174920926114262,0.29311718861141944,0.08757383201140899,0.24527720793820865,0.24883637476719303
0.20203488372093023,0.358861502347462,0.35028678045746764,0.19413209929847866,0.2873173610998291,0.27559812049379645,0.18087656659602497,0.3323946642612726,0.3317400979052887
0.10731373889268626,0.28954617949838246,0.28405636916276356,0.106293750538206,0.24171880689763675,0.21298837289455702,0.0036850989854140892,0.18156631886316782,0.181702035863549
0.08749266001174398,0.31045728465087935,0.2963012418213355,0.1265673985154098,0.29407345788755884,0.2776087054073246,0.041998370450430735,0.23944960680983765,0.23688386965924418
0.15584263065179096,0.314221388367774,0.3102855915825644,0.15796036730881985,0.2824929847909525,0.27973543010225177,0.22970442492558096,0.3504397811037358,0.3490218140214777
0.1833035181872391,0.3453453453453779,0.32746019316107794,0.17286241740741426,0.24048972868570573,0.1728275419877615,0.04864465245975537,0.25116083135451855,0.24754297847817397
0.17557251908396945,0.35191378669644036,0.3482351276791331,0.17951993783341316,0.29814189457780965,0.28140361674931746,0.13428463776376995,0.29883445812619314,0.2985526094066899
0.22345593337959752,0.41711075903791917,0.40351116879569404,0.217952750029044,0.3429568625124475,0.2877900075362036,0.24550126039991857,0.4145634615643115,0.41118176631778336
0.12584126984126984,0.3230654205607865,0.29923023093071893,0.11839061380230594,0.18871399696979366,0.09786892172500905,0.0005206908869983319,0.1878922277174519,0.18220299538351026
0.23053070960047703,0.3929863418235894,0.3905747447909162,0.2582354540524144,0.3813139375560568,0.3678210361797075,0.1386511726361277,0.30826638048567284,0.3095278063365136
